pybullet build time: Nov 28 2023 23:45:17
[train] phase=4 algo=ppo n_envs=8 steps=2,000,000 frame_stack=3 -> runs/phase4_descend_jitter2.5x
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
[train] warm-starting from runs/phase3_ppo_best/model.zip
[train] airspace-height anneal 0.0 -> 1.0 over 50% of training (Task 1b descend-only)
Logging to runs/phase4_descend_jitter2.5x/tb/PPO_2
--------------------------------------
| manipularl/             |          |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 46.3       |
|    ep_rew_mean          | -11        |
| time/                   |            |
|    fps                  | 444        |
|    iterations           | 32         |
|    time_elapsed         | 294        |
|    total_timesteps      | 131072     |
| train/                  |            |
|    approx_kl            | 0.27402952 |
|    clip_fraction        | 0.501      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.5      |
|    explained_variance   | 0.0569     |
|    learning_rate        | 0.0003     |
|    loss                 | 1.2        |
|    n_updates            | 13650      |
|    policy_gradient_loss | -0.0787    |
|    std                  | 3.48       |
|    value_loss           | 6.82       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.135      |
|    collision_rate       | 0.71       |
|    grasp_failure_rate   | 0.819      |
|    insert_depth_mean    | 9.22e-06   |
|    insert_tilt_deg_mean | 9.46       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 54.7       |
|    ep_rew_mean          | -9.94      |
| time/                   |            |
|    fps                  | 444        |
|    iterations           | 33         |
|    time_elapsed         | 303        |
|    total_timesteps      | 135168     |
| train/                  |            |
|    approx_kl            | 0.14805391 |
|    clip_fraction        | 0.452      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.5      |
|    explained_variance   | 0.146      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.83       |
|    n_updates            | 13660      |
|    policy_gradient_loss | -0.0794    |
|    std                  | 3.49       |
|    value_loss           | 8.06       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.139      |
|    collision_rate       | 0.82       |
|    grasp_failure_rate   | 0.81       |
|    insert_depth_mean    | 0.000613   |
|    insert_tilt_deg_mean | 10.8       |
|    success_rate         | 0.01       |
| rollout/                |            |
|    ep_len_mean          | 40         |
|    ep_rew_mean          | -7.8       |
| time/                   |            |
|    fps                  | 446        |
|    iterations           | 34         |
|    time_elapsed         | 312        |
|    total_timesteps      | 139264     |
| train/                  |            |
|    approx_kl            | 0.20865189 |
|    clip_fraction        | 0.501      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.5      |
|    explained_variance   | 0.23       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.993      |
|    n_updates            | 13670      |
|    policy_gradient_loss | -0.0813    |
|    std                  | 3.49       |
|    value_loss           | 5.21       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.143      |
|    collision_rate       | 0.8        |
|    grasp_failure_rate   | 0.794      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 9.32       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 44.7       |
|    ep_rew_mean          | -8.21      |
| time/                   |            |
|    fps                  | 446        |
|    iterations           | 35         |
|    time_elapsed         | 320        |
|    total_timesteps      | 143360     |
| train/                  |            |
|    approx_kl            | 0.17668429 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.5      |
|    explained_variance   | 0.346      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.78       |
|    n_updates            | 13680      |
|    policy_gradient_loss | -0.0672    |
|    std                  | 3.5        |
|    value_loss           | 9.71       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.147      |
|    collision_rate       | 0.86       |
|    grasp_failure_rate   | 0.767      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.3       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 33.6       |
|    ep_rew_mean          | -7.99      |
| time/                   |            |
|    fps                  | 445        |
|    iterations           | 36         |
|    time_elapsed         | 330        |
|    total_timesteps      | 147456     |
| train/                  |            |
|    approx_kl            | 0.18594871 |
|    clip_fraction        | 0.49       |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.6      |
|    explained_variance   | 0.22       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.21       |
|    n_updates            | 13690      |
|    policy_gradient_loss | -0.0817    |
|    std                  | 3.51       |
|    value_loss           | 6.58       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.152      |
|    collision_rate       | 0.81       |
|    grasp_failure_rate   | 0.753      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.8       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 43.7       |
|    ep_rew_mean          | -9.05      |
| time/                   |            |
|    fps                  | 447        |
|    iterations           | 37         |
|    time_elapsed         | 338        |
|    total_timesteps      | 151552     |
| train/                  |            |
|    approx_kl            | 0.17372833 |
|    clip_fraction        | 0.477      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.6      |
|    explained_variance   | 0.204      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.93       |
|    n_updates            | 13700      |
|    policy_gradient_loss | -0.0717    |
|    std                  | 3.52       |
|    value_loss           | 8.02       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.156      |
|    collision_rate       | 0.82       |
|    grasp_failure_rate   | 0.803      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.9       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 44.3       |
|    ep_rew_mean          | -8.7       |
| time/                   |            |
|    fps                  | 448        |
|    iterations           | 38         |
|    time_elapsed         | 347        |
|    total_timesteps      | 155648     |
| train/                  |            |
|    approx_kl            | 0.20374244 |
|    clip_fraction        | 0.494      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.6      |
|    explained_variance   | 0.0605     |
|    learning_rate        | 0.0003     |
|    loss                 | 1.42       |
|    n_updates            | 13710      |
|    policy_gradient_loss | -0.0823    |
|    std                  | 3.53       |
|    value_loss           | 7.14       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.16       |
|    collision_rate       | 0.73       |
|    grasp_failure_rate   | 0.836      |
|    insert_depth_mean    | 5.11e-05   |
|    insert_tilt_deg_mean | 11.2       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 54.9       |
|    ep_rew_mean          | -9.69      |
